"Consumption Report (Jul 1 2015 to Feb 19 2016)"
Item," AP1"," AP2"," AR DOCS"," AR RENTALS"," AR SALES"," ADMIN-ASSET"," ADMIN-COURIER"," ADMIN-FACILITY"," ADMIN-MATERIAL"," ADMIN-MONITORING"," ADMIN-SANITATION"," AMD-OVP"," AMD-PREFERRED"," AMD-PREMIER"," AMD-PRESTIGE"," AMD-PROMINENT"," AMD-RENTALS"," AMD-TRAINING"," AMG"," AUDIT"," CRG"," CMG"," ERP"," FAG"," AP (SUBSIDIARIES)"," CONSOLIDATION"," GA (MEGAWORLD)"," GA (SUBSIDIARIES)"," PAYROLL"," IT"," LIBRARY"," MIG"," MKTG5"," MCD"," MSG-ACCOUNTING"," MSG-TREASURY"," CONTROLLERSHIP"," ARCHIVES"," TREASURY-28F"," TREASURY-DISBURSEMENT"," TREASURY-RECEIPT"," WHITE OR"," Total"
"HP TONER 85A"," 31"," 43"," 30"," 37"," 19"," 0"," 2"," 1"," 2"," 0"," 0"," 0"," 33"," 28"," 109"," 44"," 17"," 4"," 34"," 0"," 13"," 11"," 0"," 0"," 40"," 9"," 32"," 46"," 26"," 3"," 12"," 12"," 0"," 0"," 5"," 0"," 0"," 3"," 0"," 0"," 0"," 0",646
"HP TONER CARTRIDGE 78A"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 10"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",20
"LETTER ENVELOPE"," 0"," 25"," 0"," 70"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 22"," 0"," 58"," 5700"," 0"," 500"," 0"," 8"," 500"," 0"," 0"," 20"," 0"," 0"," 30"," 0"," 5"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0",6944
"LETTER HEAD"," 500"," 500"," 0"," 0"," 2003"," 0"," 100"," 0"," 0"," 0"," 0"," 0"," 18"," 6010"," 7756"," 21000"," 1105"," 0"," 0"," 0"," 6"," 1022"," 0"," 0"," 0"," 20"," 0"," 0"," 1000"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 50"," 0",41100
"LOG BOOK"," 2"," 8"," 3"," 0"," 2"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 5"," 0"," 0"," 1"," 1"," 0"," 1"," 2"," 0"," 8"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 3"," 0",47
LOGBOOK," 5"," 0"," 2"," 2"," 9"," 0"," 0"," 2"," 0"," 6"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 2"," 0"," 0"," 4"," 0"," 0"," 11"," 5"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0",58
"MAGAZINE FILE"," 0"," 0"," 2"," 0"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 35"," 0"," 0"," 6"," 0"," 0"," 40"," 10"," 0"," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 0"," 16"," 66"," 0",190
"MEMO PAD"," 4"," 8"," 5"," 6"," 1"," 0"," 1"," 2"," 0"," 0"," 0"," 0"," 8"," 13"," 14"," 23"," 16"," 8"," 1"," 0"," 10"," 18"," 4"," 4"," 9"," 3"," 0"," 4"," 0"," 24"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 2"," 0",194
"NEWSPRINT LONG"," 215"," 82"," 0"," 0"," 5"," 0"," 16"," 1"," 4"," 2"," 0"," 0"," 0"," 0"," 13"," 0"," 0"," 0"," 50"," 0"," 0"," 0"," 0"," 0"," 32"," 11"," 18"," 135"," 39"," 0"," 0"," 0"," 0"," 0"," 22"," 0"," 0"," 0"," 0"," 42"," 10"," 0",697
"NEWSPRINT SHORT"," 0"," 82"," 0"," 35"," 5"," 0"," 24"," 2"," 0"," 3"," 0"," 0"," 5"," 0"," 67"," 0"," 0"," 0"," 0"," 0"," 0"," 50"," 0"," 1"," 49"," 16"," 24"," 156"," 39"," 0"," 21"," 0"," 0"," 0"," 12"," 0"," 0"," 0"," 0"," 42"," 75"," 0",708
NOTEBOOK," 1"," 0"," 3"," 0"," 3"," 0"," 2"," 1"," 1"," 1"," 0"," 0"," 4"," 1"," 10"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 6"," 2"," 5"," 1"," 5"," 2"," 6"," 1"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0",61
NOTEBOOK," 0"," 12"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",26
"OPTICAL MOUSE "," 1"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1",8
"PAPER CLIP BIG"," 3"," 0"," 170"," 2"," 19"," 0"," 3"," 0"," 3"," 3"," 0"," 0"," 6"," 0"," 9"," 3"," 3"," 0"," 18"," 0"," 2"," 29"," 0"," 0"," 8"," 0"," 0"," 1"," 15"," 1"," 10"," 2"," 0"," 0"," 0"," 0"," 0"," 30"," 0"," 5"," 26"," 0",371
"PAPER CLIP SMALL"," 2"," 0"," 48"," 4"," 20"," 0"," 2"," 0"," 1"," 1"," 0"," 0"," 4"," 0"," 8"," 6"," 3"," 0"," 12"," 0"," 2"," 9"," 0"," 1"," 8"," 11"," 11"," 31"," 10"," 5"," 10"," 7"," 0"," 0"," 3"," 0"," 0"," 55"," 0"," 2"," 26"," 0",302
"PENCIL MONGOL"," 11"," 47"," 4"," 20"," 29"," 0"," 19"," 1"," 7"," 0"," 0"," 1"," 15"," 0"," 5"," 0"," 9"," 0"," 2"," 0"," 6"," 34"," 2"," 1"," 1"," 5"," 0"," 1"," 0"," 10"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0",234
"PENTEL PEN BLACK"," 22"," 11"," 8"," 2"," 1"," 0"," 5"," 2"," 5"," 0"," 0"," 0"," 4"," 2"," 4"," 1"," 0"," 25"," 3"," 0"," 0"," 14"," 0"," 0"," 0"," 0"," 6"," 23"," 9"," 17"," 2"," 0"," 0"," 0"," 5"," 0"," 0"," 2"," 0"," 2"," 10"," 2",187
"PENTEL PEN BLUE"," 2"," 3"," 1"," 1"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 4"," 0",25
"PENTEL PEN RED"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0",10
"PENTEL PEN WB BLACK"," 0"," 0"," 1"," 0"," 0"," 0"," 3"," 1"," 0"," 0"," 0"," 0"," 4"," 0"," 3"," 2"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 3"," 0"," 0"," 23"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 3"," 0",56
"PENTEL PEN WB BLUE"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0",16
"PENTEL PEN WB RED"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",4
"PILOT BX-V5 SIGNPEN BLACK"," 12"," 53"," 22"," 15"," 53"," 0"," 15"," 1"," 10"," 3"," 0"," 15"," 38"," 37"," 75"," 45"," 27"," 15"," 32"," 0"," 7"," 64"," 6"," 8"," 20"," 2"," 22"," 5"," 15"," 20"," 0"," 3"," 0"," 0"," 3"," 0"," 0"," 6"," 0"," 30"," 15"," 0",694
"PILOT BX-V5 SIGNPEN BLUE"," 80"," 103"," 22"," 7"," 74"," 0"," 7"," 0"," 7"," 0"," 0"," 12"," 14"," 30"," 50"," 39"," 1"," 3"," 11"," 0"," 7"," 65"," 2"," 3"," 17"," 1"," 18"," 2"," 4"," 0"," 2"," 0"," 0"," 0"," 9"," 0"," 0"," 6"," 0"," 10"," 13"," 0",619
"PILOT BX-V5 SIGNPEN GREEN"," 0"," 0"," 22"," 4"," 27"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 3"," 6"," 10"," 12"," 0"," 8"," 20"," 0"," 0"," 15"," 0"," 0"," 13"," 0"," 8"," 1"," 6"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 34"," 0",194
"PILOT BX-V5 SIGNPEN PURPLE"," 0"," 0"," 31"," 0"," 19"," 0"," 3"," 0"," 0"," 5"," 0"," 0"," 7"," 7"," 23"," 3"," 0"," 8"," 3"," 0"," 0"," 17"," 0"," 0"," 7"," 0"," 1"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 125"," 0",262
"PILOT BX-V5 SIGNPEN RED"," 5"," 15"," 0"," 2"," 5"," 0"," 5"," 2"," 0"," 1"," 0"," 0"," 1"," 0"," 6"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 9"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 4"," 8"," 0",75
"PILOT BX-V5 SIGNPEN RED"," 37"," 40"," 7"," 16"," 24"," 0"," 5"," 0"," 3"," 4"," 0"," 12"," 1"," 0"," 0"," 4"," 0"," 7"," 4"," 0"," 0"," 7"," 0"," 0"," 5"," 0"," 8"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 37"," 0",232
PUNCHER," 1"," 0"," 8"," 0"," 1"," 0"," 0"," 0"," 2"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 2"," 2"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 1"," 0"," 0",26
"RUBBER BAND BIG"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 12"," 2"," 0",27
"RUBBER BAND SMALL"," 0"," 0"," 10"," 2"," 11"," 0"," 37"," 0"," 1"," 3"," 0"," 0"," 0"," 3"," 3"," 4"," 7"," 0"," 18"," 0"," 1"," 7"," 0"," 0"," 7"," 0"," 0"," 18"," 3"," 1"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 51"," 71"," 15",281
RULER," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 2"," 0",13
SCISSOR," 1"," 0"," 0"," 1"," 4"," 0"," 2"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 3"," 4"," 1"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 3"," 0"," 0"," 5"," 2"," 5"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 6"," 0"," 0"," 4"," 0",48
"STABILO BLUE"," 1"," 9"," 0"," 0"," 5"," 0"," 4"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 4"," 0"," 0"," 7"," 0"," 0"," 1"," 0"," 5"," 4"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 12"," 5"," 0",66
"STABILO GREEN"," 1"," 9"," 4"," 0"," 5"," 0"," 6"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 4"," 3"," 0"," 0"," 5"," 0"," 0"," 6"," 0"," 0"," 8"," 3"," 2"," 9"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 10"," 0",83
"STABILO ORANGE"," 1"," 12"," 1"," 0"," 7"," 0"," 6"," 1"," 4"," 0"," 0"," 0"," 3"," 0"," 4"," 0"," 0"," 0"," 4"," 0"," 0"," 6"," 0"," 0"," 10"," 4"," 6"," 6"," 2"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 1"," 0"," 0"," 9"," 0",92
"STABILO PINK"," 1"," 9"," 5"," 0"," 2"," 0"," 6"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 1"," 0"," 4"," 0"," 0"," 6"," 0"," 0"," 8"," 1"," 1"," 15"," 0"," 4"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 1"," 0"," 8"," 6"," 0",88
"STABILO YELLOW"," 0"," 17"," 0"," 0"," 4"," 0"," 4"," 1"," 5"," 0"," 0"," 0"," 0"," 0"," 4"," 6"," 0"," 0"," 2"," 0"," 0"," 6"," 0"," 0"," 9"," 5"," 12"," 14"," 8"," 3"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 21"," 0",124
"STAMP PAD INK BLUE"," 3"," 4"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 11"," 4"," 0",35
"STAPLE WIRE BIG"," 24"," 38"," 25"," 25"," 60"," 0"," 11"," 1"," 8"," 5"," 0"," 0"," 13"," 7"," 23"," 2"," 8"," 0"," 24"," 0"," 0"," 38"," 0"," 0"," 26"," 1"," 15"," 59"," 0"," 0"," 10"," 0"," 0"," 0"," 9"," 0"," 0"," 47"," 0"," 65"," 29"," 0",573
"STAPLER #35 "," 1"," 0"," 6"," 3"," 8"," 0"," 1"," 1"," 1"," 3"," 0"," 0"," 0"," 1"," 0"," 5"," 1"," 0"," 3"," 0"," 0"," 3"," 0"," 0"," 9"," 0"," 0"," 8"," 1"," 1"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 10"," 0"," 0",70
"TAPE DISPENSER BIG"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 2"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 1",16
"TAPE DOUBLE ADHESIVE WITH FOAM"," 0"," 2"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0",22
"TAPE DOUBLE ADHESIVE WITHOUT FOAM"," 0"," 0"," 1"," 1"," 0"," 0"," 3"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0",23
"TAPE MASKING"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 15"," 0"," 0"," 0"," 0"," 40"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",64
"TAPE MASKING 1"""," 0"," 1"," 20"," 4"," 8"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 21"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",70
"TAPE PACKING 2'"," 0"," 4"," 0"," 0"," 0"," 0"," 7"," 0"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 14"," 1"," 0"," 14"," 0"," 73"," 143"," 55"," 7"," 360"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 2",687
"TAPE SCOTCH 1'"," 0"," 44"," 80"," 16"," 15"," 0"," 12"," 0"," 13"," 11"," 0"," 0"," 26"," 23"," 23"," 32"," 3"," 2"," 45"," 0"," 5"," 85"," 1"," 0"," 65"," 7"," 19"," 65"," 25"," 15"," 400"," 1"," 0"," 0"," 9"," 0"," 0"," 42"," 0"," 18"," 16"," 8",1126
"TRANSMITTAL SHEET"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 5"," 2"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 1"," 0",28
"TRASH CAN"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 1"," 1"," 2"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 2"," 0",18
ALCOHOL," 54"," 109"," 106"," 70"," 155"," 0"," 50"," 4"," 19"," 7"," 0"," 0"," 25"," 27"," 55"," 26"," 19"," 6"," 48"," 0"," 13"," 83"," 16"," 18"," 44"," 17"," 66"," 67"," 23"," 51"," 18"," 12"," 0"," 0"," 12"," 0"," 0"," 38"," 0"," 70"," 70"," 19",1417
Total,1303,1764,1817,850,3724," 0",534,81,465,142," 0",69,412,6355,8863,22571,7343,226,2675," 0",319,4725,67,46,1136,288,1359,2935,1815,532,2033,132," 0"," 0",695," 0",3,560," 0",517,1411,321,78088
