"Consumption Report (May 4 2015 to Jan 20 2016)"
Item," AP1"," AP2"," AR DOCS"," AR RENTALS"," AR SALES"," ADMIN-ASSET"," ADMIN-COURIER"," ADMIN-FACILITY"," ADMIN-MATERIAL"," ADMIN-MONITORING"," ADMIN-SANITATION"," AMD-OVP"," AMD-PREFERRED"," AMD-PREMIER"," AMD-PRESTIGE"," AMD-PROMINENT"," AMD-RENTALS"," AMD-TRAINING"," AMG"," AUDIT"," CRG"," CMG"," ERP"," FAG"," AP (SUBSIDIARIES)"," CONSOLIDATION"," GA (MEGAWORLD)"," GA (SUBSIDIARIES)"," PAYROLL"," IT"," LIBRARY"," MIG"," MKTG5"," MCD"," MSG-ACCOUNTING"," MSG-TREASURY"," CONTROLLERSHIP"," ARCHIVES"," TREASURY-28F"," TREASURY-DISBURSEMENT"," TREASURY-RECEIPT"," WHITE OR"," Total"
"HP TONER CARTRIDGE 78A"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",18
"LETTER ENVELOPE"," 0"," 25"," 0"," 50"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 22"," 0"," 0"," 5700"," 0"," 500"," 0"," 8"," 500"," 0"," 0"," 0"," 0"," 0"," 30"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",6841
"LETTER HEAD"," 500"," 500"," 0"," 0"," 2003"," 0"," 100"," 0"," 0"," 0"," 0"," 0"," 18"," 6010"," 7762"," 21000"," 2105"," 0"," 0"," 0"," 6"," 1022"," 0"," 0"," 0"," 20"," 0"," 0"," 1000"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 50"," 0",42106
"LOG BOOK"," 2"," 8"," 2"," 0"," 2"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 0"," 5"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 3"," 0",41
LOGBOOK," 5"," 0"," 2"," 2"," 9"," 0"," 0"," 2"," 0"," 6"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 2"," 0"," 0"," 4"," 0"," 0"," 11"," 5"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0",58
"MAGAZINE FILE"," 0"," 0"," 1"," 0"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 15"," 0"," 0"," 0"," 0"," 0"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 16"," 61"," 0",113
"MEMO PAD"," 5"," 12"," 5"," 9"," 1"," 0"," 1"," 2"," 0"," 0"," 0"," 0"," 7"," 7"," 14"," 18"," 18"," 5"," 0"," 0"," 10"," 10"," 3"," 4"," 7"," 3"," 0"," 4"," 0"," 24"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 2"," 0",177
"NEWSPRINT LONG"," 215"," 93"," 0"," 2"," 5"," 0"," 19"," 4"," 4"," 2"," 0"," 0"," 0"," 0"," 10"," 0"," 0"," 0"," 50"," 0"," 0"," 0"," 0"," 0"," 26"," 11"," 17"," 116"," 44"," 0"," 0"," 0"," 0"," 0"," 18"," 0"," 0"," 0"," 0"," 42"," 10"," 0",688
"NEWSPRINT SHORT"," 0"," 93"," 0"," 33"," 5"," 0"," 24"," 5"," 0"," 3"," 0"," 0"," 5"," 0"," 59"," 0"," 0"," 0"," 0"," 0"," 0"," 40"," 0"," 1"," 42"," 9"," 16"," 135"," 44"," 0"," 21"," 0"," 0"," 0"," 11"," 0"," 0"," 0"," 0"," 42"," 75"," 0",663
NOTEBOOK," 1"," 0"," 3"," 0"," 3"," 0"," 2"," 1"," 1"," 1"," 0"," 0"," 2"," 1"," 10"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 6"," 2"," 4"," 1"," 3"," 2"," 6"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0",53
NOTEBOOK," 0"," 12"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",26
"OPTICAL MOUSE "," 1"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1",7
"PAPER CLIP BIG"," 3"," 0"," 160"," 0"," 18"," 0"," 3"," 0"," 3"," 3"," 0"," 0"," 3"," 0"," 9"," 3"," 3"," 0"," 15"," 0"," 2"," 17"," 0"," 0"," 7"," 0"," 0"," 1"," 15"," 1"," 10"," 2"," 0"," 0"," 0"," 0"," 0"," 20"," 0"," 5"," 26"," 0",329
"PAPER CLIP SMALL"," 2"," 0"," 40"," 2"," 24"," 0"," 2"," 0"," 1"," 1"," 0"," 0"," 2"," 0"," 8"," 6"," 5"," 0"," 12"," 0"," 2"," 1"," 0"," 1"," 8"," 11"," 3"," 27"," 10"," 4"," 10"," 7"," 0"," 0"," 3"," 0"," 0"," 45"," 0"," 2"," 26"," 0",265
"PENCIL MONGOL"," 11"," 53"," 8"," 16"," 34"," 0"," 19"," 1"," 7"," 0"," 0"," 1"," 15"," 0"," 5"," 0"," 9"," 0"," 2"," 0"," 6"," 33"," 2"," 1"," 1"," 5"," 0"," 1"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0",234
"PENTEL PEN BLACK"," 22"," 11"," 8"," 2"," 1"," 0"," 6"," 2"," 5"," 0"," 0"," 0"," 4"," 2"," 4"," 1"," 0"," 25"," 3"," 0"," 0"," 14"," 0"," 0"," 0"," 0"," 5"," 23"," 14"," 13"," 2"," 0"," 0"," 0"," 5"," 0"," 0"," 2"," 0"," 2"," 10"," 2",188
"PENTEL PEN BLUE"," 2"," 3"," 1"," 1"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 4"," 0",25
"PENTEL PEN RED"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0",10
"PENTEL PEN WB BLACK"," 0"," 0"," 1"," 0"," 0"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 4"," 0"," 3"," 2"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 1"," 3"," 0"," 0"," 23"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 3"," 0",58
"PENTEL PEN WB BLUE"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0",18
"PENTEL PEN WB RED"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",4
"PILOT BX-V5 SIGNPEN BLACK"," 13"," 61"," 20"," 13"," 64"," 0"," 15"," 1"," 10"," 3"," 0"," 17"," 28"," 31"," 57"," 40"," 27"," 23"," 32"," 0"," 5"," 42"," 6"," 5"," 19"," 2"," 14"," 4"," 20"," 0"," 0"," 3"," 0"," 0"," 3"," 0"," 0"," 6"," 0"," 30"," 15"," 5",634
"PILOT BX-V5 SIGNPEN BLUE"," 81"," 129"," 21"," 5"," 91"," 0"," 8"," 0"," 7"," 0"," 0"," 12"," 14"," 24"," 44"," 34"," 2"," 3"," 12"," 0"," 5"," 41"," 2"," 2"," 14"," 1"," 12"," 2"," 9"," 0"," 2"," 0"," 0"," 0"," 7"," 0"," 0"," 6"," 0"," 10"," 13"," 5",618
"PILOT BX-V5 SIGNPEN GREEN"," 0"," 3"," 20"," 4"," 29"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 3"," 6"," 8"," 11"," 1"," 8"," 22"," 0"," 0"," 7"," 0"," 0"," 11"," 0"," 7"," 1"," 8"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 38"," 0",191
"PILOT BX-V5 SIGNPEN PURPLE"," 0"," 0"," 29"," 0"," 19"," 0"," 3"," 0"," 0"," 5"," 0"," 0"," 2"," 7"," 21"," 3"," 0"," 8"," 4"," 0"," 0"," 9"," 0"," 0"," 7"," 0"," 1"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 128"," 0",249
"PILOT BX-V5 SIGNPEN RED"," 5"," 15"," 0"," 2"," 5"," 0"," 5"," 2"," 0"," 1"," 0"," 0"," 1"," 0"," 6"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 9"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 4"," 8"," 0",75
"PILOT BX-V5 SIGNPEN RED"," 37"," 62"," 6"," 15"," 26"," 0"," 5"," 0"," 3"," 2"," 0"," 12"," 0"," 0"," 0"," 2"," 1"," 3"," 5"," 0"," 0"," 5"," 0"," 0"," 3"," 0"," 5"," 1"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 37"," 0",245
PUNCHER," 1"," 0"," 9"," 0"," 3"," 0"," 0"," 0"," 2"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 2"," 2"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 1"," 0"," 0",29
"RUBBER BAND BIG"," 0"," 0"," 0"," 0"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 12"," 2"," 0",36
"RUBBER BAND SMALL"," 0"," 0"," 10"," 2"," 20"," 0"," 42"," 0"," 1"," 2"," 0"," 0"," 0"," 1"," 2"," 4"," 7"," 0"," 18"," 0"," 1"," 7"," 0"," 0"," 6"," 0"," 0"," 18"," 8"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 51"," 71"," 10",289
RULER," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 2"," 0",15
SCISSOR," 1"," 0"," 0"," 1"," 6"," 0"," 2"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 3"," 4"," 2"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 3"," 2"," 4"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 6"," 0"," 0"," 4"," 0",47
"STABILO BLUE"," 1"," 9"," 0"," 0"," 5"," 0"," 4"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 4"," 0"," 0"," 5"," 0"," 0"," 1"," 0"," 2"," 4"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 12"," 5"," 0",61
"STABILO GREEN"," 1"," 9"," 4"," 0"," 5"," 0"," 6"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 3"," 3"," 0"," 0"," 5"," 0"," 0"," 5"," 0"," 0"," 7"," 3"," 0"," 9"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 10"," 0",78
"STABILO ORANGE"," 2"," 15"," 1"," 0"," 10"," 0"," 7"," 1"," 4"," 0"," 0"," 0"," 3"," 0"," 3"," 0"," 1"," 0"," 4"," 0"," 0"," 5"," 0"," 1"," 9"," 4"," 4"," 5"," 2"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 1"," 0"," 0"," 9"," 0",96
"STABILO PINK"," 2"," 12"," 6"," 1"," 0"," 0"," 7"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 2"," 0"," 4"," 0"," 0"," 5"," 0"," 0"," 7"," 1"," 1"," 14"," 0"," 3"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 1"," 0"," 8"," 6"," 0",89
"STABILO YELLOW"," 0"," 17"," 0"," 0"," 2"," 0"," 4"," 1"," 5"," 0"," 0"," 0"," 0"," 0"," 3"," 6"," 0"," 0"," 2"," 0"," 0"," 5"," 0"," 0"," 7"," 5"," 12"," 11"," 8"," 3"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 21"," 0",115
"STAMP PAD INK BLUE"," 3"," 4"," 1"," 0"," 7"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 1"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 11"," 4"," 0",41
"STAPLE WIRE BIG"," 24"," 48"," 25"," 17"," 60"," 0"," 19"," 4"," 8"," 4"," 0"," 0"," 8"," 7"," 23"," 2"," 8"," 0"," 34"," 0"," 0"," 23"," 0"," 0"," 24"," 1"," 10"," 57"," 20"," 0"," 10"," 0"," 0"," 0"," 9"," 0"," 0"," 37"," 0"," 65"," 29"," 0",576
"STAPLER #35 "," 1"," 0"," 6"," 3"," 8"," 0"," 1"," 1"," 1"," 3"," 0"," 0"," 0"," 1"," 0"," 5"," 1"," 0"," 3"," 0"," 0"," 2"," 0"," 0"," 8"," 0"," 0"," 6"," 1"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 10"," 0"," 0",65
"TAPE DISPENSER BIG"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 2"," 1"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 0"," 1",17
"TAPE DOUBLE ADHESIVE WITH FOAM"," 0"," 2"," 0"," 0"," 0"," 0"," 2"," 5"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0",27
"TAPE DOUBLE ADHESIVE WITHOUT FOAM"," 0"," 0"," 1"," 1"," 0"," 0"," 3"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0",21
"TAPE MASKING"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 37"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",46
"TAPE MASKING 1"""," 0"," 1"," 20"," 2"," 8"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 16"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",48
"TAPE PACKING 2'"," 0"," 14"," 0"," 0"," 0"," 0"," 7"," 0"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 14"," 1"," 0"," 7"," 0"," 64"," 118"," 35"," 7"," 360"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 2",636
"TAPE SCOTCH 1'"," 0"," 52"," 85"," 16"," 15"," 0"," 12"," 0"," 13"," 11"," 0"," 1"," 16"," 16"," 26"," 22"," 3"," 2"," 45"," 0"," 5"," 51"," 0"," 0"," 65"," 7"," 8"," 59"," 30"," 10"," 300"," 1"," 0"," 0"," 9"," 0"," 0"," 32"," 0"," 18"," 16"," 11",957
"TRANSMITTAL SHEET"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 3"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0",14
"TRASH CAN"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 1"," 1"," 2"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 2"," 0",19
ALCOHOL," 54"," 136"," 109"," 75"," 169"," 0"," 50"," 9"," 19"," 6"," 0"," 0"," 20"," 14"," 56"," 24"," 24"," 6"," 37"," 0"," 9"," 71"," 11"," 19"," 35"," 13"," 39"," 57"," 33"," 41"," 18"," 12"," 0"," 0"," 11"," 0"," 0"," 41"," 0"," 61"," 74"," 18",1371
Total,1291,1972,1854,784,3766," 0",595,117,465,131," 0",76,324,6299,8700,22439,8373,193,2678," 0",266,2728,55,45,963,263,806,2575,1864,442,1876,129," 0"," 0",592," 0",3,517," 0",508,1421,331,75441
