"Consumption Report (Jul 1 2015 to Sep 30 2015)"
Item," AP1"," AP2"," AR DOCS"," AR RENTALS"," AR SALES"," ADMIN-ASSET"," ADMIN-COURIER"," ADMIN-FACILITY"," ADMIN-MATERIAL"," ADMIN-MONITORING"," ADMIN-SANITATION"," AMD-OVP"," AMD-PREFERRED"," AMD-PREMIER"," AMD-PRESTIGE"," AMD-PROMINENT"," AMD-RENTALS"," AMD-TRAINING"," AMG"," AUDIT"," CRG"," CMG"," ERP"," FAG"," AP (SUBSIDIARIES)"," CONSOLIDATION"," GA (MEGAWORLD)"," GA (SUBSIDIARIES)"," PAYROLL"," IT"," LIBRARY"," MIG"," MKTG5"," MCD"," MSG-ACCOUNTING"," MSG-TREASURY"," CONTROLLERSHIP"," ARCHIVES"," TREASURY-28F"," TREASURY-DISBURSEMENT"," TREASURY-RECEIPT"," WHITE OR"," Total"
"LOG BOOK"," 0"," 4"," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0",9
LOGBOOK," 5"," 0"," 1"," 2"," 3"," 0"," 0"," 2"," 0"," 5"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 5"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0",33
"MAGAZINE FILE"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 15"," 0"," 0"," 0"," 0"," 0"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 16"," 55"," 0",100
"MEMO PAD"," 3"," 5"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 0"," 4"," 0"," 0"," 0"," 0"," 10"," 0"," 3"," 2"," 0"," 0"," 0"," 0"," 0"," 24"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0",62
"NEWSPRINT LONG"," 85"," 48"," 0"," 0"," 5"," 0"," 8"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 40"," 0"," 0"," 0"," 0"," 0"," 14"," 7"," 9"," 72"," 19"," 0"," 0"," 0"," 0"," 0"," 16"," 0"," 0"," 0"," 0"," 23"," 4"," 0",355
"NEWSPRINT SHORT"," 0"," 48"," 0"," 18"," 5"," 0"," 13"," 0"," 0"," 2"," 0"," 0"," 5"," 0"," 19"," 0"," 0"," 0"," 0"," 0"," 0"," 35"," 0"," 1"," 19"," 4"," 5"," 73"," 19"," 0"," 11"," 0"," 0"," 0"," 11"," 0"," 0"," 0"," 0"," 23"," 25"," 0",336
NOTEBOOK," 1"," 0"," 1"," 0"," 0"," 0"," 2"," 1"," 0"," 1"," 0"," 0"," 0"," 1"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 6"," 2"," 0"," 0"," 2"," 2"," 5"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0",37
NOTEBOOK," 0"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",9
"OPTICAL MOUSE "," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"PAPER CLIP BIG"," 1"," 0"," 102"," 0"," 3"," 0"," 3"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 9"," 1"," 1"," 0"," 0"," 0"," 2"," 10"," 0"," 0"," 0"," 0"," 0"," 1"," 10"," 1"," 10"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 11"," 0",171
"PAPER CLIP SMALL"," 0"," 0"," 20"," 2"," 2"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 5"," 1"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 5"," 1"," 15"," 0"," 2"," 10"," 5"," 0"," 0"," 3"," 0"," 0"," 14"," 0"," 2"," 10"," 0",105
"PENCIL MONGOL"," 9"," 28"," 4"," 12"," 7"," 0"," 19"," 1"," 0"," 0"," 0"," 1"," 3"," 0"," 0"," 0"," 9"," 0"," 1"," 0"," 6"," 10"," 2"," 1"," 1"," 5"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0",123
"PENTEL PEN BLACK"," 16"," 9"," 4"," 1"," 1"," 0"," 5"," 1"," 0"," 0"," 0"," 0"," 2"," 2"," 4"," 1"," 0"," 25"," 0"," 0"," 0"," 14"," 0"," 0"," 0"," 0"," 5"," 4"," 3"," 0"," 2"," 0"," 0"," 0"," 4"," 0"," 0"," 2"," 0"," 0"," 6"," 2",113
"PENTEL PEN BLUE"," 2"," 1"," 1"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 3"," 0",19
"PENTEL PEN RED"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",8
"PENTEL PEN WB BLACK"," 0"," 0"," 1"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 3"," 2"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",14
"PENTEL PEN WB BLUE"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",5
"PENTEL PEN WB RED"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",3
"PILOT BX-V5 SIGNPEN BLACK"," 7"," 25"," 11"," 5"," 18"," 0"," 13"," 1"," 2"," 3"," 0"," 15"," 5"," 26"," 37"," 23"," 23"," 5"," 3"," 0"," 5"," 36"," 6"," 3"," 11"," 0"," 14"," 3"," 5"," 0"," 0"," 3"," 0"," 0"," 2"," 0"," 0"," 6"," 0"," 12"," 3"," 0",331
"PILOT BX-V5 SIGNPEN BLUE"," 46"," 50"," 10"," 0"," 33"," 0"," 5"," 0"," 1"," 0"," 0"," 12"," 2"," 19"," 34"," 23"," 1"," 0"," 1"," 0"," 5"," 23"," 2"," 2"," 6"," 0"," 12"," 1"," 2"," 0"," 2"," 0"," 0"," 0"," 6"," 0"," 0"," 6"," 0"," 10"," 3"," 0",317
"PILOT BX-V5 SIGNPEN GREEN"," 0"," 0"," 10"," 0"," 13"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 8"," 9"," 0"," 5"," 3"," 0"," 0"," 6"," 0"," 0"," 4"," 0"," 7"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 10"," 0",86
"PILOT BX-V5 SIGNPEN PURPLE"," 0"," 0"," 16"," 0"," 14"," 0"," 2"," 0"," 0"," 3"," 0"," 0"," 1"," 7"," 21"," 1"," 0"," 5"," 3"," 0"," 0"," 8"," 0"," 0"," 4"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 16"," 0",103
"PILOT BX-V5 SIGNPEN RED"," 20"," 25"," 3"," 7"," 9"," 0"," 3"," 0"," 1"," 2"," 0"," 12"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 5"," 0"," 0"," 3"," 0"," 5"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 11"," 0",116
"PILOT BX-V5 SIGNPEN RED"," 5"," 0"," 0"," 2"," 0"," 0"," 5"," 2"," 0"," 1"," 0"," 0"," 1"," 0"," 6"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 2"," 3"," 0",38
PUNCHER," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 1"," 0"," 0",13
"RUBBER BAND BIG"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 2"," 0"," 0",11
"RUBBER BAND SMALL"," 0"," 0"," 7"," 2"," 3"," 0"," 16"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 3"," 6"," 0"," 18"," 0"," 1"," 7"," 0"," 0"," 2"," 0"," 0"," 10"," 3"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 26"," 58"," 10",181
RULER," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 0",4
SCISSOR," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 1"," 4"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 6"," 0"," 0"," 3"," 0",24
"STABILO BLUE"," 0"," 3"," 0"," 0"," 0"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 3"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 6"," 3"," 0",31
"STABILO GREEN"," 0"," 3"," 3"," 0"," 1"," 0"," 6"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 0"," 0"," 0"," 4"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0",33
"STABILO ORANGE"," 0"," 9"," 0"," 0"," 0"," 0"," 6"," 1"," 0"," 0"," 0"," 0"," 3"," 0"," 3"," 0"," 0"," 0"," 3"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 5"," 0",40
"STABILO PINK"," 0"," 3"," 0"," 0"," 0"," 0"," 6"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 1"," 0"," 3"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 5"," 0"," 0",35
"STABILO YELLOW"," 0"," 9"," 0"," 0"," 2"," 0"," 4"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 1"," 0"," 0"," 5"," 0"," 0"," 2"," 0"," 8"," 3"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 8"," 0",49
"STAMP PAD INK BLUE"," 3"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 2"," 0",20
"STAPLE WIRE BIG"," 13"," 16"," 18"," 13"," 26"," 0"," 5"," 1"," 5"," 3"," 0"," 0"," 8"," 7"," 5"," 2"," 6"," 0"," 0"," 0"," 0"," 21"," 0"," 0"," 12"," 1"," 9"," 32"," 0"," 0"," 10"," 0"," 0"," 0"," 8"," 0"," 0"," 17"," 0"," 35"," 8"," 0",281
"STAPLER #35 "," 0"," 0"," 5"," 2"," 0"," 0"," 0"," 1"," 1"," 2"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 3"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 6"," 0"," 0",28
"TAPE DISPENSER BIG"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0",6
"TAPE DOUBLE ADHESIVE WITH FOAM"," 0"," 2"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0",8
"TAPE DOUBLE ADHESIVE WITHOUT FOAM"," 0"," 0"," 1"," 1"," 0"," 0"," 3"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0",11
"TAPE MASKING"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 30"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",30
"TAPE MASKING 1"""," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",1
"TAPE PACKING 2'"," 0"," 4"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 12"," 1"," 0"," 0"," 0"," 64"," 19"," 10"," 2"," 150"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",268
"TAPE SCOTCH 1'"," 0"," 4"," 50"," 12"," 4"," 0"," 6"," 0"," 8"," 8"," 0"," 0"," 8"," 16"," 8"," 19"," 2"," 0"," 30"," 0"," 5"," 21"," 0"," 0"," 21"," 3"," 2"," 35"," 0"," 5"," 100"," 1"," 0"," 0"," 9"," 0"," 0"," 12"," 0"," 12"," 12"," 5",418
"TRANSMITTAL SHEET"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 3"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0",13
"TRASH CAN"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 1"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0",8
