"Consumption Report (Jan 1 2015 to Dec 18 2015)"
Item," AP1"," AP2"," AR DOCS"," AR RENTALS"," AR SALES"," ADMIN-ASSET"," ADMIN-COURIER"," ADMIN-FACILITY"," ADMIN-MATERIAL"," ADMIN-MONITORING"," ADMIN-SANITATION"," AMD-OVP"," AMD-PREFERRED"," AMD-PREMIER"," AMD-PRESTIGE"," AMD-PROMINENT"," AMD-RENTALS"," AMD-TRAINING"," AMG"," AUDIT"," CRG"," CMG"," ERP"," FAG"," AP (SUBSIDIARIES)"," CONSOLIDATION"," GA (MEGAWORLD)"," GA (SUBSIDIARIES)"," PAYROLL"," IT"," LIBRARY"," MIG"," MKTG5"," MCD"," MSG-ACCOUNTING"," MSG-TREASURY"," CONTROLLERSHIP"," ARCHIVES"," TREASURY-28F"," TREASURY-DISBURSEMENT"," TREASURY-RECEIPT"," WHITE OR"," Total"
"HP TONER CARTRIDGE 78A"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",17
"LETTER ENVELOPE"," 0"," 25"," 0"," 50"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 22"," 0"," 0"," 5700"," 0"," 500"," 0"," 8"," 500"," 0"," 0"," 0"," 0"," 0"," 30"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",6841
"LETTER HEAD"," 500"," 500"," 0"," 0"," 2003"," 0"," 100"," 0"," 0"," 0"," 0"," 0"," 18"," 6010"," 7762"," 21000"," 2105"," 0"," 0"," 0"," 6"," 1022"," 0"," 0"," 0"," 20"," 0"," 0"," 1000"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 50"," 0",42106
"LOG BOOK"," 2"," 8"," 2"," 0"," 2"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 0"," 5"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 3"," 0",40
LOGBOOK," 5"," 0"," 2"," 2"," 6"," 0"," 0"," 2"," 0"," 6"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 4"," 0"," 0"," 10"," 5"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0",51
"MAGAZINE FILE"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 15"," 0"," 0"," 0"," 0"," 0"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 16"," 61"," 0",106
"MEMO PAD"," 5"," 12"," 5"," 9"," 1"," 0"," 1"," 2"," 0"," 0"," 0"," 0"," 7"," 7"," 14"," 12"," 18"," 5"," 0"," 0"," 10"," 10"," 3"," 4"," 7"," 3"," 0"," 4"," 0"," 24"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 2"," 0",171
"NEWSPRINT LONG"," 215"," 80"," 0"," 2"," 5"," 0"," 19"," 4"," 4"," 2"," 0"," 0"," 0"," 0"," 10"," 0"," 0"," 0"," 50"," 0"," 0"," 0"," 0"," 0"," 26"," 11"," 15"," 100"," 39"," 0"," 0"," 0"," 0"," 0"," 18"," 0"," 0"," 0"," 0"," 37"," 9"," 0",646
"NEWSPRINT SHORT"," 0"," 79"," 0"," 32"," 5"," 0"," 24"," 5"," 0"," 3"," 0"," 0"," 5"," 0"," 59"," 0"," 0"," 0"," 0"," 0"," 0"," 40"," 0"," 1"," 42"," 9"," 12"," 123"," 39"," 0"," 21"," 0"," 0"," 0"," 11"," 0"," 0"," 0"," 0"," 37"," 49"," 0",596
NOTEBOOK," 0"," 12"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",26
NOTEBOOK," 1"," 0"," 1"," 0"," 2"," 0"," 2"," 1"," 1"," 1"," 0"," 0"," 2"," 1"," 10"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 6"," 2"," 4"," 1"," 3"," 2"," 6"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0",50
"OPTICAL MOUSE "," 1"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1",6
"PAPER CLIP BIG"," 3"," 0"," 150"," 0"," 18"," 0"," 3"," 0"," 3"," 3"," 0"," 0"," 3"," 0"," 9"," 2"," 3"," 0"," 10"," 0"," 2"," 17"," 0"," 0"," 7"," 0"," 0"," 1"," 10"," 1"," 10"," 2"," 0"," 0"," 0"," 0"," 0"," 20"," 0"," 5"," 19"," 0",301
"PAPER CLIP SMALL"," 2"," 0"," 40"," 2"," 21"," 0"," 2"," 0"," 1"," 1"," 0"," 0"," 2"," 0"," 8"," 6"," 5"," 0"," 12"," 0"," 2"," 1"," 0"," 1"," 8"," 11"," 1"," 27"," 0"," 4"," 10"," 7"," 0"," 0"," 3"," 0"," 0"," 45"," 0"," 2"," 18"," 0",242
"PENCIL MONGOL"," 11"," 48"," 8"," 16"," 26"," 0"," 19"," 1"," 7"," 0"," 0"," 1"," 15"," 0"," 5"," 0"," 9"," 0"," 2"," 0"," 6"," 33"," 2"," 1"," 1"," 5"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0",220
"PENTEL PEN BLACK"," 22"," 9"," 8"," 2"," 1"," 0"," 6"," 2"," 5"," 0"," 0"," 0"," 4"," 2"," 4"," 1"," 0"," 25"," 3"," 0"," 0"," 14"," 0"," 0"," 0"," 0"," 5"," 13"," 14"," 13"," 2"," 0"," 0"," 0"," 5"," 0"," 0"," 2"," 0"," 2"," 6"," 2",172
"PENTEL PEN BLUE"," 2"," 3"," 1"," 1"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 3"," 0",23
"PENTEL PEN RED"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",8
"PENTEL PEN WB BLACK"," 0"," 0"," 1"," 0"," 0"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 4"," 0"," 3"," 2"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 1"," 3"," 0"," 0"," 21"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 3"," 0",56
"PENTEL PEN WB BLUE"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0",17
"PENTEL PEN WB RED"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",4
"PILOT BX-V5 SIGNPEN BLACK"," 13"," 48"," 19"," 13"," 50"," 0"," 15"," 1"," 10"," 3"," 0"," 17"," 28"," 31"," 57"," 35"," 27"," 23"," 22"," 0"," 5"," 42"," 6"," 5"," 19"," 2"," 14"," 4"," 15"," 0"," 0"," 3"," 0"," 0"," 3"," 0"," 0"," 6"," 0"," 25"," 11"," 5",577
"PILOT BX-V5 SIGNPEN BLUE"," 81"," 106"," 19"," 5"," 72"," 0"," 8"," 0"," 7"," 0"," 0"," 12"," 14"," 24"," 44"," 31"," 2"," 3"," 7"," 0"," 5"," 41"," 2"," 2"," 14"," 1"," 12"," 2"," 9"," 0"," 2"," 0"," 0"," 0"," 7"," 0"," 0"," 6"," 0"," 10"," 10"," 5",563
"PILOT BX-V5 SIGNPEN GREEN"," 0"," 3"," 20"," 4"," 25"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 3"," 6"," 8"," 11"," 1"," 8"," 17"," 0"," 0"," 7"," 0"," 0"," 11"," 0"," 7"," 1"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 25"," 0",167
"PILOT BX-V5 SIGNPEN PURPLE"," 0"," 0"," 29"," 0"," 16"," 0"," 3"," 0"," 0"," 5"," 0"," 0"," 2"," 7"," 21"," 1"," 0"," 8"," 4"," 0"," 0"," 9"," 0"," 0"," 7"," 0"," 1"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 81"," 0",197
"PILOT BX-V5 SIGNPEN RED"," 37"," 47"," 6"," 15"," 22"," 0"," 5"," 0"," 3"," 2"," 0"," 12"," 0"," 0"," 0"," 2"," 1"," 3"," 4"," 0"," 0"," 5"," 0"," 0"," 3"," 0"," 5"," 1"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 23"," 0",208
"PILOT BX-V5 SIGNPEN RED"," 5"," 15"," 0"," 2"," 5"," 0"," 5"," 2"," 0"," 1"," 0"," 0"," 1"," 0"," 6"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 9"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 4"," 8"," 0",75
PUNCHER," 1"," 0"," 9"," 0"," 3"," 0"," 0"," 0"," 2"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 1"," 0"," 0",28
"RUBBER BAND BIG"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 12"," 0"," 0",30
"RUBBER BAND SMALL"," 0"," 0"," 10"," 2"," 14"," 0"," 42"," 0"," 1"," 2"," 0"," 0"," 0"," 1"," 2"," 4"," 7"," 0"," 18"," 0"," 1"," 7"," 0"," 0"," 6"," 0"," 0"," 18"," 8"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 51"," 71"," 10",283
RULER," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 2"," 0",14
SCISSOR," 1"," 0"," 0"," 1"," 6"," 0"," 2"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 3"," 3"," 2"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 2"," 2"," 4"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 6"," 0"," 0"," 4"," 0",45
"STABILO BLUE"," 1"," 6"," 0"," 0"," 5"," 0"," 4"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 4"," 0"," 0"," 5"," 0"," 0"," 1"," 0"," 2"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 12"," 4"," 0",54
"STABILO GREEN"," 1"," 8"," 4"," 0"," 5"," 0"," 6"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 3"," 0"," 0"," 0"," 5"," 0"," 0"," 5"," 0"," 0"," 7"," 3"," 0"," 7"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 7"," 0",69
"STABILO ORANGE"," 2"," 15"," 1"," 0"," 4"," 0"," 7"," 1"," 4"," 0"," 0"," 0"," 3"," 0"," 3"," 0"," 1"," 0"," 4"," 0"," 0"," 5"," 0"," 1"," 9"," 4"," 4"," 4"," 2"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 1"," 0"," 0"," 7"," 0",87
"STABILO PINK"," 2"," 9"," 6"," 1"," 0"," 0"," 7"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 2"," 0"," 4"," 0"," 0"," 5"," 0"," 0"," 7"," 1"," 1"," 10"," 0"," 3"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 1"," 0"," 5"," 2"," 0",75
"STABILO YELLOW"," 0"," 14"," 0"," 0"," 2"," 0"," 4"," 1"," 5"," 0"," 0"," 0"," 0"," 0"," 3"," 3"," 0"," 0"," 2"," 0"," 0"," 5"," 0"," 0"," 7"," 5"," 12"," 8"," 3"," 3"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 15"," 0",95
"STAMP PAD INK BLUE"," 3"," 0"," 1"," 0"," 6"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 1"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 4"," 0",31
"STAPLE WIRE BIG"," 24"," 41"," 25"," 17"," 59"," 0"," 19"," 4"," 8"," 4"," 0"," 0"," 8"," 7"," 23"," 2"," 8"," 0"," 34"," 0"," 0"," 23"," 0"," 0"," 24"," 1"," 10"," 56"," 20"," 0"," 10"," 0"," 0"," 0"," 9"," 0"," 0"," 37"," 0"," 57"," 13"," 0",543
"STAPLER #35 "," 1"," 0"," 6"," 3"," 8"," 0"," 1"," 1"," 1"," 3"," 0"," 0"," 0"," 1"," 0"," 5"," 1"," 0"," 3"," 0"," 0"," 2"," 0"," 0"," 8"," 0"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 8"," 0"," 0",61
"TAPE DISPENSER BIG"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 0"," 1",16
"TAPE DOUBLE ADHESIVE WITH FOAM"," 0"," 2"," 0"," 0"," 0"," 0"," 2"," 5"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0",24
"TAPE DOUBLE ADHESIVE WITHOUT FOAM"," 0"," 0"," 1"," 1"," 0"," 0"," 3"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0",21
"TAPE MASKING"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 37"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",46
"TAPE MASKING 1"""," 0"," 1"," 10"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 16"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",30
"TAPE PACKING 2'"," 0"," 14"," 0"," 0"," 0"," 0"," 7"," 0"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 14"," 1"," 0"," 7"," 0"," 64"," 118"," 35"," 7"," 360"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 2",636
"TAPE SCOTCH 1'"," 0"," 52"," 85"," 16"," 15"," 0"," 12"," 0"," 13"," 11"," 0"," 1"," 16"," 16"," 26"," 22"," 3"," 2"," 45"," 0"," 5"," 51"," 0"," 0"," 65"," 7"," 8"," 59"," 20"," 10"," 300"," 1"," 0"," 0"," 9"," 0"," 0"," 32"," 0"," 18"," 16"," 11",947
"TRANSMITTAL SHEET"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 3"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0",14
"TRASH CAN"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 1"," 1"," 2"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 2"," 0",19
ALCOHOL," 54"," 116"," 109"," 75"," 157"," 0"," 50"," 9"," 19"," 6"," 0"," 0"," 20"," 14"," 56"," 24"," 24"," 6"," 35"," 0"," 9"," 71"," 11"," 19"," 35"," 13"," 37"," 54"," 25"," 41"," 18"," 12"," 0"," 0"," 11"," 0"," 0"," 41"," 0"," 55"," 54"," 18",1298
Total,1283,1708,1724,775,3479," 0",595,117,465,131," 0",76,324,6299,8690,22402,8373,193,2563," 0",266,2723,55,45,963,263,744,2166,1760,442,1874,129," 0"," 0",592," 0",3,517," 0",453,959,331,73482
