"Consumption Report (Jul 1 2015 to Dec 31 2015)"
Item," AP1"," AP2"," AR DOCS"," AR RENTALS"," AR SALES"," ADMIN-ASSET"," ADMIN-COURIER"," ADMIN-FACILITY"," ADMIN-MATERIAL"," ADMIN-MONITORING"," ADMIN-SANITATION"," AMD-OVP"," AMD-PREFERRED"," AMD-PREMIER"," AMD-PRESTIGE"," AMD-PROMINENT"," AMD-RENTALS"," AMD-TRAINING"," AMG"," AUDIT"," CRG"," CMG"," ERP"," FAG"," AP (SUBSIDIARIES)"," CONSOLIDATION"," GA (MEGAWORLD)"," GA (SUBSIDIARIES)"," PAYROLL"," IT"," LIBRARY"," MIG"," MKTG5"," MCD"," MSG-ACCOUNTING"," MSG-TREASURY"," CONTROLLERSHIP"," ARCHIVES"," TREASURY-28F"," TREASURY-DISBURSEMENT"," TREASURY-RECEIPT"," WHITE OR"," Total"
LOGBOOK," 5"," 0"," 2"," 2"," 6"," 0"," 0"," 2"," 0"," 6"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 4"," 0"," 0"," 10"," 5"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0",51
"MAGAZINE FILE"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 15"," 0"," 0"," 0"," 0"," 0"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 16"," 55"," 0",100
"MEMO PAD"," 4"," 8"," 5"," 6"," 1"," 0"," 1"," 2"," 0"," 0"," 0"," 0"," 7"," 7"," 14"," 12"," 16"," 5"," 0"," 0"," 10"," 10"," 3"," 4"," 7"," 3"," 0"," 4"," 0"," 24"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 2"," 0",161
"NEWSPRINT LONG"," 215"," 69"," 0"," 0"," 5"," 0"," 16"," 1"," 4"," 2"," 0"," 0"," 0"," 0"," 8"," 0"," 0"," 0"," 50"," 0"," 0"," 0"," 0"," 0"," 26"," 11"," 15"," 100"," 34"," 0"," 0"," 0"," 0"," 0"," 18"," 0"," 0"," 0"," 0"," 37"," 9"," 0",620
"NEWSPRINT SHORT"," 0"," 68"," 0"," 30"," 5"," 0"," 21"," 2"," 0"," 3"," 0"," 0"," 5"," 0"," 55"," 0"," 0"," 0"," 0"," 0"," 0"," 40"," 0"," 1"," 42"," 9"," 12"," 123"," 34"," 0"," 21"," 0"," 0"," 0"," 11"," 0"," 0"," 0"," 0"," 37"," 49"," 0",568
NOTEBOOK," 1"," 0"," 2"," 0"," 2"," 0"," 2"," 1"," 1"," 1"," 0"," 0"," 2"," 1"," 10"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 6"," 2"," 4"," 1"," 3"," 2"," 6"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0",51
NOTEBOOK," 0"," 12"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",26
"OPTICAL MOUSE "," 1"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1",6
"PAPER CLIP BIG"," 3"," 0"," 150"," 0"," 18"," 0"," 3"," 0"," 3"," 3"," 0"," 0"," 3"," 0"," 9"," 2"," 3"," 0"," 10"," 0"," 2"," 17"," 0"," 0"," 7"," 0"," 0"," 1"," 10"," 1"," 10"," 2"," 0"," 0"," 0"," 0"," 0"," 20"," 0"," 5"," 21"," 0",303
"PAPER CLIP SMALL"," 2"," 0"," 38"," 2"," 16"," 0"," 2"," 0"," 1"," 1"," 0"," 0"," 2"," 0"," 8"," 6"," 3"," 0"," 12"," 0"," 2"," 1"," 0"," 1"," 8"," 11"," 1"," 27"," 0"," 4"," 10"," 7"," 0"," 0"," 3"," 0"," 0"," 45"," 0"," 2"," 18"," 0",233
"PENCIL MONGOL"," 11"," 42"," 4"," 16"," 18"," 0"," 19"," 1"," 7"," 0"," 0"," 1"," 15"," 0"," 5"," 0"," 9"," 0"," 2"," 0"," 6"," 33"," 2"," 1"," 1"," 5"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0",202
"PENTEL PEN BLACK"," 22"," 9"," 8"," 2"," 1"," 0"," 5"," 2"," 5"," 0"," 0"," 0"," 4"," 2"," 4"," 1"," 0"," 25"," 3"," 0"," 0"," 14"," 0"," 0"," 0"," 0"," 5"," 13"," 9"," 13"," 2"," 0"," 0"," 0"," 5"," 0"," 0"," 2"," 0"," 2"," 6"," 2",166
"PENTEL PEN BLUE"," 2"," 3"," 1"," 1"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 3"," 0",23
"PENTEL PEN RED"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",8
"PENTEL PEN WB BLACK"," 0"," 0"," 1"," 0"," 0"," 0"," 3"," 1"," 0"," 0"," 0"," 0"," 4"," 0"," 3"," 2"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 3"," 0"," 0"," 21"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 3"," 0",54
"PENTEL PEN WB BLUE"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0",15
"PENTEL PEN WB RED"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",4
"PILOT BX-V5 SIGNPEN BLACK"," 12"," 40"," 17"," 11"," 38"," 0"," 15"," 1"," 10"," 3"," 0"," 15"," 28"," 31"," 57"," 35"," 27"," 15"," 22"," 0"," 5"," 42"," 6"," 5"," 19"," 2"," 14"," 4"," 10"," 0"," 0"," 3"," 0"," 0"," 3"," 0"," 0"," 6"," 0"," 25"," 11"," 0",532
"PILOT BX-V5 SIGNPEN BLUE"," 80"," 80"," 18"," 3"," 55"," 0"," 7"," 0"," 7"," 0"," 0"," 12"," 14"," 24"," 44"," 31"," 1"," 3"," 6"," 0"," 5"," 41"," 2"," 2"," 14"," 1"," 12"," 2"," 4"," 0"," 2"," 0"," 0"," 0"," 7"," 0"," 0"," 6"," 0"," 10"," 13"," 0",506
"PILOT BX-V5 SIGNPEN GREEN"," 0"," 0"," 17"," 4"," 22"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 3"," 6"," 8"," 11"," 0"," 8"," 15"," 0"," 0"," 7"," 0"," 0"," 11"," 0"," 7"," 1"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 24"," 0",152
"PILOT BX-V5 SIGNPEN PURPLE"," 0"," 0"," 25"," 0"," 15"," 0"," 3"," 0"," 0"," 5"," 0"," 0"," 2"," 7"," 21"," 1"," 0"," 8"," 3"," 0"," 0"," 9"," 0"," 0"," 7"," 0"," 1"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 78"," 0",188
"PILOT BX-V5 SIGNPEN RED"," 37"," 25"," 5"," 13"," 19"," 0"," 5"," 0"," 3"," 2"," 0"," 12"," 0"," 0"," 0"," 2"," 0"," 3"," 3"," 0"," 0"," 5"," 0"," 0"," 3"," 0"," 5"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 26"," 0",176
"PILOT BX-V5 SIGNPEN RED"," 5"," 15"," 0"," 2"," 5"," 0"," 5"," 2"," 0"," 1"," 0"," 0"," 1"," 0"," 6"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 9"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 4"," 8"," 0",75
PUNCHER," 1"," 0"," 8"," 0"," 1"," 0"," 0"," 0"," 2"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 1"," 0"," 0",25
"RUBBER BAND BIG"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 12"," 0"," 0",21
"RUBBER BAND SMALL"," 0"," 0"," 10"," 2"," 4"," 0"," 37"," 0"," 1"," 2"," 0"," 0"," 0"," 1"," 2"," 4"," 7"," 0"," 18"," 0"," 1"," 7"," 0"," 0"," 6"," 0"," 0"," 18"," 3"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 51"," 71"," 10",263
RULER," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 2"," 0",10
SCISSOR," 1"," 0"," 0"," 1"," 4"," 0"," 2"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 3"," 3"," 1"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 2"," 2"," 4"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 6"," 0"," 0"," 4"," 0",42
"STABILO BLUE"," 1"," 6"," 0"," 0"," 5"," 0"," 4"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 4"," 0"," 0"," 5"," 0"," 0"," 1"," 0"," 2"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 12"," 4"," 0",54
"STABILO GREEN"," 1"," 8"," 4"," 0"," 5"," 0"," 6"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 3"," 0"," 0"," 0"," 5"," 0"," 0"," 5"," 0"," 0"," 7"," 3"," 0"," 7"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 7"," 0",69
"STABILO ORANGE"," 1"," 12"," 1"," 0"," 0"," 0"," 6"," 1"," 4"," 0"," 0"," 0"," 3"," 0"," 3"," 0"," 0"," 0"," 4"," 0"," 0"," 5"," 0"," 0"," 9"," 4"," 4"," 4"," 2"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 1"," 0"," 0"," 7"," 0",76
"STABILO PINK"," 1"," 6"," 4"," 0"," 0"," 0"," 6"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 1"," 0"," 4"," 0"," 0"," 5"," 0"," 0"," 7"," 1"," 1"," 10"," 0"," 3"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 1"," 0"," 5"," 2"," 0",66
"STABILO YELLOW"," 0"," 14"," 0"," 0"," 2"," 0"," 4"," 1"," 5"," 0"," 0"," 0"," 0"," 0"," 3"," 3"," 0"," 0"," 2"," 0"," 0"," 5"," 0"," 0"," 7"," 5"," 12"," 8"," 3"," 3"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 15"," 0",95
"STAMP PAD INK BLUE"," 3"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 4"," 0",24
"STAPLE WIRE BIG"," 24"," 31"," 25"," 17"," 59"," 0"," 11"," 1"," 8"," 4"," 0"," 0"," 8"," 7"," 20"," 2"," 8"," 0"," 14"," 0"," 0"," 23"," 0"," 0"," 24"," 1"," 10"," 56"," 0"," 0"," 10"," 0"," 0"," 0"," 9"," 0"," 0"," 37"," 0"," 57"," 18"," 0",484
"STAPLER #35 "," 1"," 0"," 6"," 3"," 8"," 0"," 1"," 1"," 1"," 3"," 0"," 0"," 0"," 1"," 0"," 5"," 1"," 0"," 3"," 0"," 0"," 2"," 0"," 0"," 8"," 0"," 0"," 4"," 1"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 8"," 0"," 0",61
"TAPE DISPENSER BIG"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 1",13
"TAPE DOUBLE ADHESIVE WITH FOAM"," 0"," 2"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0",19
"TAPE DOUBLE ADHESIVE WITHOUT FOAM"," 0"," 0"," 1"," 1"," 0"," 0"," 3"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0",21
"TAPE MASKING"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 37"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",46
"TAPE MASKING 1"""," 0"," 1"," 10"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 16"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",30
"TAPE PACKING 2'"," 0"," 4"," 0"," 0"," 0"," 0"," 7"," 0"," 2"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 14"," 1"," 0"," 7"," 0"," 64"," 118"," 35"," 7"," 360"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 2",626
"TAPE SCOTCH 1'"," 0"," 44"," 70"," 16"," 15"," 0"," 12"," 0"," 13"," 11"," 0"," 0"," 16"," 16"," 23"," 22"," 3"," 2"," 45"," 0"," 5"," 51"," 0"," 0"," 65"," 7"," 8"," 59"," 15"," 10"," 300"," 1"," 0"," 0"," 9"," 0"," 0"," 32"," 0"," 18"," 16"," 8",912
"TRANSMITTAL SHEET"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 3"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0",13
"TRASH CAN"," 0"," 0"," 0"," 2"," 0"," 0"," 2"," 1"," 1"," 2"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 2"," 0",18
