"Consumption Report (Oct 1 2015 to Dec 31 2015)"
Item," AP1"," AP2"," AR DOCS"," AR RENTALS"," AR SALES"," ADMIN-ASSET"," ADMIN-COURIER"," ADMIN-FACILITY"," ADMIN-MATERIAL"," ADMIN-MONITORING"," ADMIN-SANITATION"," AMD-OVP"," AMD-PREFERRED"," AMD-PREMIER"," AMD-PRESTIGE"," AMD-PROMINENT"," AMD-RENTALS"," AMD-TRAINING"," AMG"," AUDIT"," CRG"," CMG"," ERP"," FAG"," AP (SUBSIDIARIES)"," CONSOLIDATION"," GA (MEGAWORLD)"," GA (SUBSIDIARIES)"," PAYROLL"," IT"," LIBRARY"," MIG"," MKTG5"," MCD"," MSG-ACCOUNTING"," MSG-TREASURY"," CONTROLLERSHIP"," ARCHIVES"," TREASURY-28F"," TREASURY-DISBURSEMENT"," TREASURY-RECEIPT"," WHITE OR"," Total"
"LOG BOOK"," 2"," 4"," 2"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 0"," 5"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0",31
LOGBOOK," 0"," 0"," 1"," 0"," 3"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 8"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0",18
"MAGAZINE FILE"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"MEMO PAD"," 1"," 3"," 5"," 6"," 1"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 7"," 0"," 14"," 8"," 16"," 5"," 0"," 0"," 0"," 10"," 0"," 2"," 7"," 3"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 2"," 0",99
"NEWSPRINT LONG"," 130"," 21"," 0"," 0"," 0"," 0"," 8"," 1"," 3"," 1"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 10"," 0"," 0"," 0"," 0"," 0"," 12"," 4"," 6"," 28"," 15"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 14"," 5"," 0",265
"NEWSPRINT SHORT"," 0"," 20"," 0"," 12"," 0"," 0"," 8"," 2"," 0"," 1"," 0"," 0"," 0"," 0"," 36"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 23"," 5"," 7"," 50"," 15"," 0"," 10"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 14"," 24"," 0",232
NOTEBOOK," 0"," 0"," 1"," 0"," 2"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 4"," 1"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",14
NOTEBOOK," 0"," 5"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",17
"OPTICAL MOUSE "," 1"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1",6
"PAPER CLIP BIG"," 2"," 0"," 48"," 0"," 15"," 0"," 0"," 0"," 3"," 1"," 0"," 0"," 3"," 0"," 0"," 1"," 2"," 0"," 10"," 0"," 0"," 7"," 0"," 0"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 20"," 0"," 3"," 10"," 0",132
"PAPER CLIP SMALL"," 2"," 0"," 18"," 0"," 14"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 2"," 0"," 5"," 1"," 2"," 0"," 12"," 0"," 0"," 1"," 0"," 0"," 8"," 6"," 0"," 12"," 0"," 2"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 31"," 0"," 0"," 8"," 0",128
"PENCIL MONGOL"," 2"," 14"," 0"," 4"," 11"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 12"," 0"," 5"," 0"," 0"," 0"," 1"," 0"," 0"," 23"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",79
"PENTEL PEN BLACK"," 6"," 0"," 4"," 1"," 0"," 0"," 0"," 1"," 5"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 6"," 13"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 2"," 0"," 0",53
"PENTEL PEN BLUE"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",4
"PENTEL PEN RED"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"PENTEL PEN WB BLACK"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 21"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 3"," 0",40
"PENTEL PEN WB BLUE"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 0"," 0",10
"PENTEL PEN WB RED"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",1
"PILOT BX-V5 SIGNPEN BLACK"," 5"," 15"," 6"," 6"," 20"," 0"," 2"," 0"," 8"," 0"," 0"," 0"," 23"," 5"," 20"," 12"," 4"," 10"," 19"," 0"," 0"," 6"," 0"," 2"," 8"," 2"," 0"," 1"," 5"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 13"," 8"," 0",201
"PILOT BX-V5 SIGNPEN BLUE"," 34"," 30"," 8"," 3"," 22"," 0"," 2"," 0"," 6"," 0"," 0"," 0"," 12"," 5"," 10"," 8"," 0"," 3"," 5"," 0"," 0"," 18"," 0"," 0"," 8"," 1"," 0"," 1"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 10"," 0",189
"PILOT BX-V5 SIGNPEN GREEN"," 0"," 0"," 7"," 4"," 9"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 3"," 0"," 0"," 2"," 0"," 3"," 12"," 0"," 0"," 1"," 0"," 0"," 7"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 14"," 0",66
"PILOT BX-V5 SIGNPEN PURPLE"," 0"," 0"," 9"," 0"," 1"," 0"," 1"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 1"," 0"," 0"," 3"," 0"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 62"," 0",85
"PILOT BX-V5 SIGNPEN RED"," 0"," 15"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 4"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 2"," 5"," 0",37
"PILOT BX-V5 SIGNPEN RED"," 17"," 0"," 2"," 6"," 10"," 0"," 2"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 3"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 15"," 0",60
PUNCHER," 1"," 0"," 3"," 0"," 1"," 0"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",12
"RUBBER BAND BIG"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 10"," 0"," 0",10
"RUBBER BAND SMALL"," 0"," 0"," 3"," 0"," 1"," 0"," 21"," 0"," 1"," 2"," 0"," 0"," 0"," 0"," 2"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 8"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 25"," 13"," 0",82
RULER," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0",6
SCISSOR," 1"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 3"," 1"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0",18
"STABILO BLUE"," 1"," 3"," 0"," 0"," 5"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 6"," 1"," 0",23
"STABILO GREEN"," 1"," 5"," 1"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 7"," 3"," 0"," 2"," 2"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 7"," 0",36
"STABILO ORANGE"," 1"," 3"," 1"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 9"," 4"," 4"," 1"," 2"," 0"," 0"," 1"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 2"," 0",36
"STABILO PINK"," 1"," 3"," 4"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 7"," 1"," 1"," 4"," 0"," 2"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 2"," 0",31
"STABILO YELLOW"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 5"," 5"," 4"," 5"," 3"," 2"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 7"," 0",46
"STAMP PAD INK BLUE"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0",4
"STAPLE WIRE BIG"," 11"," 15"," 7"," 4"," 33"," 0"," 6"," 0"," 3"," 1"," 0"," 0"," 0"," 0"," 15"," 0"," 2"," 0"," 14"," 0"," 0"," 2"," 0"," 0"," 12"," 0"," 1"," 24"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 20"," 0"," 22"," 10"," 0",203
"STAPLER #35 "," 1"," 0"," 1"," 1"," 8"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 5"," 1"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 5"," 0"," 0"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 2"," 0"," 0",33
"TAPE DISPENSER BIG"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1",7
"TAPE DOUBLE ADHESIVE WITH FOAM"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",11
"TAPE DOUBLE ADHESIVE WITHOUT FOAM"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",10
"TAPE MASKING"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",16
"TAPE MASKING 1"""," 0"," 0"," 10"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 16"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0",29
"TAPE PACKING 2'"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 7"," 0"," 0"," 99"," 25"," 5"," 210"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 2",358
"TAPE SCOTCH 1'"," 0"," 40"," 20"," 4"," 11"," 0"," 6"," 0"," 5"," 3"," 0"," 0"," 8"," 0"," 15"," 3"," 1"," 2"," 15"," 0"," 0"," 30"," 0"," 0"," 44"," 4"," 6"," 24"," 15"," 5"," 200"," 0"," 0"," 0"," 0"," 0"," 0"," 20"," 0"," 6"," 4"," 3",494
"TRANSMITTAL SHEET"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"TRASH CAN"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 0"," 0",10
